ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1094,0.7,1.3,0.8,59.2,14.6,3.7,17.33,0.2,0.1,0.1
1100,0.8,1.5,1.3,57.5,13.6,3.7,17.35,0.1,0.1,0.1
1111,1.1,1.4,1.2,58.1,13.7,4.0,16.66,0.1,0.1,0.1
1127,1.2,1.6,1.2,59.9,13.8,4.3,16.82,0.1,0.1,0.1
1130,0.9,1.6,1.9,58.3,13.9,4.3,16.88,0.2,0.1,0.1
1135,0.8,1.8,2.2,57.3,13.4,4.2,17.09,0.2,0.0,0.0
1149,0.9,1.7,1.4,56.8,12.9,3.9,17.24,0.3,0.0,0.0
1158,1.0,1.8,2.5,58.4,12.7,4.1,16.95,0.4,0.0,0.0
1160,1.1,2.0,2.2,59.7,13.0,4.3,16.99,0.4,0.0,0.1
1175,1.3,1.8,2.3,62.1,14.1,4.9,16.52,0.5,0.0,0.1
1187,1.3,1.7,1.8,62.5,14.7,4.7,16.64,0.7,0.0,0.1
1196,1.2,1.4,1.3,64.4,15.4,4.9,16.42,0.8,0.0,0.1
1209,0.9,1.4,1.7,63.2,15.3,4.8,16.51,0.8,0.0,0.1
1215,0.9,1.2,1.9,60.1,15.0,4.6,16.75,0.8,0.0,0.1
1227,1.3,1.2,1.3,62.7,14.5,4.4,16.99,0.7,0.1,0.2
1232,1.4,1.0,1.9,61.3,14.1,4.3,17.11,0.7,0.2,0.3
1250,1.3,1.1,4.1,61.7,13.6,4.1,16.94,0.7,0.2,0.3
1260,1.6,1.1,2.9,61.2,14.2,4.3,17.3,0.6,0.3,0.4
1266,1.9,1.2,0.5,58.2,14.2,4.8,17.5,0.7,0.4,0.4
1276,1.7,1.6,2.1,56.1,13.0,4.4,17.92,0.8,0.4,0.4
1287,2.0,1.7,1.5,51.8,11.6,4.5,18.11,0.6,0.5,0.5
1297,2.1,1.9,0.9,50.9,11.5,4.2,18.11,0.5,0.5,0.5
1302,2.1,2.0,3.1,52.7,12.1,4.2,18.18,0.6,0.5,0.5
1318,2.1,2.0,2.0,56.1,12.5,4.4,17.92,0.6,0.5,0.5
1325,1.8,2.1,2.6,56.7,13.3,4.4,17.85,0.7,0.4,0.4
1329,1.8,2.0,1.5,58.6,13.1,4.2,17.34,0.7,0.4,0.4
1340,2.1,2.0,2.2,56.6,12.6,4.8,17.48,0.6,0.4,0.4
1356,1.8,1.9,0.6,56.1,12.6,4.4,17.55,0.6,0.4,0.4
1366,1.5,1.9,1.7,56.6,11.4,3.9,17.52,0.5,0.3,0.3
1378,1.6,1.9,1.4,58.4,12.2,3.9,17.13,0.3,0.3,0.3
1385,1.6,1.8,1.4,62.9,12.9,4.1,16.7,0.3,0.2,0.2
1400,1.6,1.7,1.8,60.4,12.5,4.4,16.48,0.3,0.2,0.2
1418,1.8,1.7,1.6,60.0,12.6,4.5,16.58,0.2,0.2,0.2
1426,1.9,1.9,4.2,56.6,12.3,4.6,16.83,0.1,0.2,0.2
1443,2.0,1.9,3.0,56.7,13.9,5.4,16.87,0.0,0.3,0.3
1452,2.2,2.1,0.3,56.1,15.7,6.0,17.24,0.1,0.4,0.4
1463,2.1,2.1,3.1,58.1,15.1,5.5,17.34,0.1,0.4,0.4
1471,2.6,2.1,1.6,58.4,14.8,6.2,17.47,0.1,0.4,0.4
1483,2.5,2.2,1.6,58.9,15.1,6.0,16.89,0.2,0.4,0.4
1487,2.5,2.0,2.2,59.6,15.7,6.1,17.61,0.3,0.4,0.4
1494,2.4,1.9,4.1,55.6,15.9,6.0,17.69,0.5,0.4,0.4
1505,2.8,1.8,1.6,59.5,17.5,6.8,17.98,0.6,0.4,0.4
1509,2.9,1.8,1.5,59.5,17.0,6.8,17.23,0.7,0.4,0.4
1512,2.8,1.7,1.1,59.6,17.2,6.7,17.29,0.9,0.4,0.4
1529,2.8,1.6,1.0,58.8,15.6,6.1,17.33,0.9,0.3,0.3
1538,2.4,1.5,1.6,57.9,14.0,5.6,17.14,0.8,0.1,0.1
1548,2.8,1.5,2.4,57.1,14.8,6.1,16.83,0.9,0.1,0.1
1558,2.3,1.6,0.8,57.5,14.8,5.9,16.54,1.0,0.0,0.0
1561,2.4,1.1,2.2,58.6,15.1,6.1,17.06,0.9,0.0,0.0
1574,2.5,0.9,4.2,56.2,14.2,6.1,16.39,0.8,0.0,0.0
1588,2.7,1.1,2.3,56.6,14.0,6.2,16.35,0.7,0.1,0.1
1599,2.3,1.2,1.0,56.2,13.7,5.6,16.5,0.6,0.1,0.1
1609,2.1,1.2,1.6,55.2,13.7,5.3,16.91,0.6,0.1,0.1
1619,2.1,1.2,1.1,55.7,14.0,5.4,16.55,0.4,0.1,0.1
1630,2.0,1.2,1.5,55.0,13.6,5.1,16.33,0.4,0.1,0.1
1631,2.1,1.1,2.7,55.1,14.3,5.1,16.7,0.7,0.1,0.1
1649,1.7,1.0,1.6,55.4,14.5,4.9,16.58,0.6,0.1,0.1
1656,1.9,0.9,5.2,55.6,14.9,5.0,16.57,0.5,0.1,0.1
1668,2.3,1.0,2.8,54.5,16.5,5.8,16.01,0.6,0.1,0.1
1678,2.4,1.3,2.2,55.9,16.8,5.9,16.3,0.6,0.3,0.3
1686,2.2,1.2,1.2,58.0,18.0,6.2,16.35,0.5,0.2,0.2
1694,2.1,1.1,1.1,59.0,17.0,5.8,16.31,0.7,0.2,0.2
1707,2.1,1.1,2.0,58.0,17.0,6.4,16.57,0.7,0.2,0.2
1715,1.9,1.2,1.2,60.6,17.3,6.1,16.61,0.7,0.2,0.2
1722,1.9,1.2,2.5,61.3,17.6,5.9,16.63,0.7,0.2,0.2
1739,2.0,1.3,3.1,62.1,18.5,6.6,16.21,0.6,0.2,0.2
1745,2.1,1.3,1.8,62.1,18.8,6.6,16.19,0.6,0.2,0.2
1759,1.9,1.6,1.6,60.1,18.1,6.2,16.26,0.6,0.2,0.2
1761,1.6,1.6,0.5,61.4,17.7,5.4,16.7,0.6,0.2,0.2
1779,1.2,1.6,2.3,62.2,17.0,4.8,16.6,0.6,0.0,0.0
1785,1.1,1.7,2.4,60.8,15.9,4.6,16.61,0.6,0.0,0.0
