ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeAcc,HomeDef,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayAcc,AwayDef,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
265,2021,29,Liverpool,Chelsea,0,1,0,0,1,0.3,1.0,54,46,Georginio Wijnaldum,4-3-3,7,1,0.1428571428571428,0.75,19.7,0,0,0,César Azpilicueta,3-4-3,11,4,0.3636363636363636,1.0,17.7,0,0,0,Martin Atkinson,2021-03-04,Thu,20:15
278,2021,28,Leeds United,Chelsea,0,0,1,0,0,0.4,1.0,38,62,Luke Ayling,4-1-4-1,7,4,0.5714285714285714,1.0,16.0,0,0,0,César Azpilicueta,4-2-3-1,15,8,0.5333333333333333,1.0,17.6,0,0,0,Kevin Friend,2021-03-13,Sat,12:30
304,2021,31,Crystal Palace,Chelsea,0,1,0,1,4,0.4,3.1,36,64,Luka Milivojević,4-4-2,1,1,1.0,0.5555555555555556,5.9,0,0,0,César Azpilicueta,3-4-3,23,9,0.391304347826087,0.0,13.6,0,0,0,Michael Oliver,2021-04-10,Sat,17:30
323,2021,33,West Ham United,Chelsea,0,1,0,0,1,0.4,2.5,45,55,Mark Noble,3-4-1-2,9,2,0.2222222222222222,0.8333333333333334,23.2,1,0,0,César Azpilicueta,3-4-3,17,6,0.3529411764705882,1.0,18.8,1,0,0,Chris Kavanagh,2021-04-24,Sat,17:30
341,2021,35,Manchester City,Chelsea,0,1,0,1,2,1.8,0.7,48,52,Raheem Sterling,3-1-4-2,15,3,0.2,0.6,20.0,0,0,1,César Azpilicueta,3-4-3,12,5,0.4166666666666667,0.6666666666666666,22.3,1,0,0,Anthony Taylor,2021-05-08,Sat,17:30
380,2021,38,Aston Villa,Chelsea,1,0,0,2,1,1.1,3.3,29,71,Jack Grealish,4-2-3-1,5,2,0.4,0.8571428571428571,21.4,0,1,1,César Azpilicueta,3-4-3,23,7,0.3043478260869565,0.0,15.9,0,0,0,Stuart Attwell,2021-05-23,Sun,16:00
399,2022,2,Arsenal,Chelsea,0,1,0,0,2,0.3,3.1,35,65,Granit Xhaka,4-2-3-1,6,3,0.5,0.6,18.7,0,0,0,César Azpilicueta,3-4-3,22,5,0.2272727272727272,1.0,16.0,0,0,0,Paul Tierney,2021-08-22,Sun,16:30
407,2022,3,Liverpool,Chelsea,0,0,1,1,1,2.5,0.6,65,35,Jordan Henderson,4-3-3,23,6,0.2608695652173913,0.6666666666666666,16.2,0,1,1,César Azpilicueta,3-4-3,6,3,0.5,0.8333333333333334,12.5,0,0,0,Anthony Taylor,2021-08-28,Sat,17:30
430,2022,5,Tottenham Hotspur,Chelsea,0,1,0,0,3,0.5,2.1,47,53,Hugo Lloris,4-3-2-1,8,2,0.25,0.6666666666666666,20.0,1,0,0,César Azpilicueta,3-4-3,20,9,0.45,1.0,14.5,0,0,0,Paul Tierney,2021-09-19,Sun,16:30
457,2022,8,Brentford,Chelsea,0,1,0,0,1,1.4,0.3,45,55,Pontus Jansson,3-5-2,17,6,0.3529411764705882,0.0,14.5,0,0,0,César Azpilicueta,3-5-2,5,1,0.2,1.0,24.7,2,0,0,Anthony Taylor,2021-10-16,Sat,17:30
475,2022,10,Newcastle United,Chelsea,0,1,0,0,3,0.2,2.2,21,79,Jamaal Lascelles,5-3-2,6,1,0.1666666666666666,0.4,19.7,0,0,0,Jorginho,3-4-3,18,5,0.2777777777777778,1.0,20.5,1,1,1,Paul Tierney,2021-10-30,Sat,15:00
