ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1802,1.422,1.528,0.8,44.117,12.117,3.767,16.484,0.389,0.106,0.144
1811,1.42,1.525,1.3,44.127,12.105,3.773,16.469,0.387,0.105,0.144
1823,1.412,1.522,0.7,44.203,12.093,3.758,16.463,0.396,0.104,0.143
1835,1.415,1.525,1.4,44.268,12.077,3.754,16.462,0.399,0.104,0.142
1841,1.413,1.527,0.9,44.272,12.071,3.755,16.446,0.397,0.103,0.141
1854,1.411,1.524,1.3,44.314,12.07,3.757,16.452,0.395,0.103,0.141
1868,1.414,1.532,0.8,44.328,12.07,3.758,16.446,0.392,0.102,0.14
1878,1.412,1.529,1.7,44.385,12.064,3.749,16.456,0.396,0.102,0.139
1884,1.415,1.521,1.1,44.404,12.048,3.75,16.434,0.394,0.101,0.138
1899,1.413,1.524,1.1,44.487,12.069,3.757,16.429,0.392,0.101,0.138
