ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1575,1.571,1.555,0.3,51.067,11.471,4.134,18.172,0.412,0.126,0.168
1584,1.575,1.575,0.8,50.858,11.417,4.125,18.142,0.408,0.125,0.167
1592,1.57,1.562,3.1,50.81,11.372,4.107,18.147,0.405,0.124,0.165
1601,1.582,1.566,0.8,50.869,11.418,4.098,18.134,0.402,0.131,0.172
1615,1.577,1.577,1.5,50.984,11.415,4.073,18.161,0.398,0.13,0.171
1629,1.573,1.573,0.6,51.032,11.484,4.081,18.149,0.395,0.129,0.169
1631,1.56,1.584,1.1,51.016,11.44,4.088,18.194,0.392,0.128,0.168
1643,1.556,1.587,1.1,50.905,11.373,4.056,18.198,0.389,0.135,0.175
1652,1.551,1.606,1.7,50.819,11.339,4.047,18.188,0.386,0.134,0.173
1667,1.562,1.602,1.3,50.727,11.312,4.062,18.145,0.383,0.133,0.172
1672,1.566,1.605,0.2,50.767,11.302,4.054,18.117,0.388,0.132,0.171
1685,1.554,1.623,0.8,50.692,11.246,4.031,18.105,0.385,0.131,0.169
1697,1.542,1.634,0.3,50.718,11.229,4.031,18.087,0.382,0.13,0.168
1700,1.538,1.644,1.3,50.576,11.174,4.008,18.073,0.379,0.129,0.167
1711,1.526,1.647,0.4,50.594,11.173,4.0,18.034,0.376,0.128,0.165
1724,1.522,1.649,1.7,50.515,11.119,3.985,17.993,0.373,0.127,0.164
1732,1.511,1.652,0.6,50.563,11.193,3.985,17.996,0.385,0.126,0.163
1746,1.5,1.654,1.6,50.485,11.169,3.985,17.983,0.382,0.125,0.162
1752,1.504,1.65,0.3,50.401,11.175,3.978,17.993,0.38,0.124,0.161
1762,1.493,1.667,0.2,50.413,11.159,3.957,17.994,0.384,0.123,0.159
1772,1.482,1.669,0.5,50.338,11.122,3.942,18.007,0.381,0.122,0.158
1791,1.471,1.686,0.4,50.321,11.1,3.936,18.001,0.379,0.121,0.157
1799,1.461,1.688,0.1,50.262,11.092,3.922,18.023,0.383,0.121,0.156
1809,1.451,1.683,1.0,50.218,11.035,3.915,18.046,0.38,0.12,0.155
1814,1.441,1.692,0.1,50.238,11.035,3.909,18.048,0.378,0.119,0.154
1829,1.431,1.694,0.5,50.083,10.972,3.882,18.039,0.375,0.118,0.153
1832,1.421,1.703,1.5,50.138,10.945,3.869,18.012,0.372,0.117,0.152
1849,1.425,1.705,0.3,50.075,10.973,3.884,17.982,0.37,0.116,0.151
1856,1.415,1.701,1.1,50.02,10.932,3.857,17.987,0.367,0.116,0.15
1863,1.405,1.709,1.4,49.98,10.905,3.838,18.003,0.365,0.115,0.155
1879,1.409,1.698,1.1,49.973,10.926,3.839,17.999,0.376,0.114,0.154
1885,1.413,1.7,0.8,49.94,10.92,3.853,17.971,0.373,0.113,0.153
1896,1.417,1.689,0.3,49.94,10.907,3.848,17.947,0.371,0.113,0.152
