ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
1305,2024,17,Burnley,Everton,0,1,0,0,2,0.7,1.4,61,39,Josh Brownhill,4-4-2,14,2,18.8,1,0,0,James Tarkowski,5-4-1,9,6,11.8,1,0,0,Anthony Taylor,2023-12-16,Sat,17:30
1314,2024,18,Fulham,Burnley,0,1,0,0,2,1.3,0.4,66,34,Tom Cairney,4-2-3-1,19,5,16.3,1,0,0,Josh Brownhill,4-4-2,7,2,19.5,0,0,0,Rebecca Welch,2023-12-23,Sat,15:00
1322,2024,19,Burnley,Liverpool,0,1,0,0,2,0.8,1.8,32,68,Josh Brownhill,4-4-2,9,0,16.7,0,0,0,Virgil van Dijk,4-3-3,19,10,17.4,0,0,0,Paul Tierney,2023-12-26,Tue,17:30
1332,2024,20,Aston Villa,Burnley,1,0,0,3,2,3.2,1.2,64,36,John McGinn,4-4-1-1,18,6,16.9,1,1,1,Josh Brownhill,4-4-2,9,5,15.4,0,0,0,Stuart Attwell,2023-12-30,Sat,15:00
1339,2024,21,Burnley,Luton Town,0,0,1,1,1,1.1,0.9,39,61,Josh Brownhill,4-4-2,13,7,18.8,1,0,0,Amari'i Bell,3-4-3,14,5,18.2,0,0,0,Tony Harrington,2024-01-12,Fri,19:45
1355,2024,22,Manchester City,Burnley,1,0,0,3,1,1.7,1.4,74,26,Kevin De Bruyne,4-2-3-1,14,4,15.8,1,0,0,Josh Brownhill,4-4-2,8,3,14.7,0,0,0,Samuel Barrott,2024-01-31,Wed,19:30
1360,2024,23,Burnley,Fulham,0,0,1,2,2,1.8,1.5,44,56,Josh Brownhill,4-4-2,12,4,15.4,0,0,0,Tim Ream,4-2-3-1,15,7,13.2,0,0,0,Darren Bond,2024-02-03,Sat,15:00
1374,2024,24,Liverpool,Burnley,1,0,0,3,1,2.8,1.3,70,30,Virgil van Dijk,4-3-3,25,10,15.4,0,0,0,Josh Brownhill,4-4-2,9,4,17.6,0,0,0,Tim Robinson,2024-02-10,Sat,15:00
1381,2024,25,Burnley,Arsenal,0,1,0,0,5,0.3,2.3,36,64,Josh Brownhill,4-4-2,8,0,18.6,0,0,0,Martin Ødegaard,4-3-3,15,6,16.8,1,1,1,Jarred Gillett,2024-02-17,Sat,15:00
1391,2024,26,Crystal Palace,Burnley,1,0,0,3,0,2.4,0.1,56,44,Joel Ward,3-4-3,14,5,15.3,1,1,1,Josh Brownhill,4-4-2,2,0,12.0,0,0,0,Lewis Smith,2024-02-24,Sat,15:00
1406,2024,27,Burnley,Bournemouth,0,1,0,0,2,1.5,1.1,74,26,Josh Cullen,4-4-2,20,5,18.9,1,0,0,Neto,4-2-3-1,10,3,15.1,1,0,0,David Coote,2024-03-03,Sun,13:00
1415,2024,28,West Ham United,Burnley,0,0,1,2,2,2.1,0.7,52,48,Tomáš Souček,4-2-3-1,22,4,14.8,0,0,0,Josh Cullen,4-4-2,11,4,24.8,1,0,0,Darren England,2024-03-10,Sun,14:00
1420,2024,29,Burnley,Brentford,1,0,0,2,1,2.8,1.1,60,40,Josh Cullen,4-4-2,16,5,19.2,0,1,1,Ivan Toney,3-5-2,9,5,14.7,0,0,0,Darren Bond,2024-03-16,Sat,15:00
1426,2024,30,Chelsea,Burnley,0,0,1,2,2,4.2,1.6,69,31,Conor Gallagher,4-2-3-1,32,12,17.8,0,1,1,Josh Cullen,4-4-2,18,6,14.4,2,0,0,Darren England,2024-03-30,Sat,15:00
