ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeAcc,HomeDef,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayAcc,AwayDef,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
315,2021,32,Manchester United,Burnley,1,0,0,3,1,2.5,0.9,69,31,Harry Maguire,4-2-3-1,17,8,0.4705882352941176,0.6666666666666666,12.9,0,0,0,Ben Mee,4-4-1-1,10,3,0.3,0.625,19.0,0,0,0,Jonathan Moss,2021-04-18,Sun,16:00
325,2021,33,Wolverhampton Wanderers,Burnley,0,1,0,0,4,0.4,2.0,58,42,Conor Coady,3-4-1-2,12,2,0.1666666666666666,0.4285714285714285,24.8,1,0,0,Ben Mee,4-4-2,14,7,0.5,1.0,18.8,0,0,0,Darren England,2021-04-25,Sun,12:00
347,2021,35,Fulham,Burnley,0,1,0,0,2,1.0,1.5,68,32,Joachim Andersen,4-2-3-1,21,3,0.1428571428571428,0.6,18.2,0,0,0,Ben Mee,4-4-2,14,5,0.3571428571428571,1.0,14.6,0,0,0,David Coote,2021-05-10,Mon,20:00
376,2021,38,Sheffield United,Burnley,1,0,0,1,0,0.5,1.1,43,57,John Egan,3-4-3,12,3,0.25,1.0,17.4,0,0,0,James Tarkowski,4-4-1-1,10,3,0.3,0.6666666666666666,13.4,0,0,0,Kevin Friend,2021-05-23,Sun,16:00
391,2022,2,Liverpool,Burnley,1,0,0,2,0,2.7,0.9,65,35,Jordan Henderson,4-3-3,27,8,0.2962962962962963,1.0,16.1,0,0,0,Ben Mee,4-4-2,9,3,0.3333333333333333,0.75,15.3,0,0,0,Mike Dean,2021-08-21,Sat,12:30
420,2022,4,Everton,Burnley,1,0,0,3,1,1.4,1.0,52,48,Séamus Coleman,3-4-3,14,6,0.4285714285714285,0.8333333333333334,19.5,1,0,0,Ben Mee,4-4-2,11,6,0.5454545454545454,0.5,16.8,0,0,0,Martin Atkinson,2021-09-13,Mon,20:00
433,2022,6,Leicester City,Burnley,0,0,1,2,2,2.4,0.5,66,34,Kasper Schmeichel,4-3-3,22,4,0.1818181818181818,0.3333333333333333,16.8,0,0,0,Ben Mee,4-4-2,9,3,0.3333333333333333,0.5,22.7,1,0,0,Chris Kavanagh,2021-09-25,Sat,15:00
454,2022,8,Manchester City,Burnley,1,0,0,2,0,2.1,0.9,70,30,Kevin De Bruyne,4-3-3,15,6,0.4,1.0,14.4,0,0,0,James Tarkowski,4-4-2,7,2,0.2857142857142857,0.6666666666666666,14.5,0,0,0,Martin Atkinson,2021-10-16,Sat,15:00
463,2022,9,Southampton,Burnley,0,0,1,2,2,1.6,0.7,61,39,Oriol Romeu,4-4-2,16,4,0.25,0.6,16.9,0,0,0,James Tarkowski,4-4-2,9,5,0.5555555555555556,0.5,20.9,0,0,0,Chris Kavanagh,2021-10-23,Sat,15:00
483,2022,11,Chelsea,Burnley,0,0,1,1,1,1.8,0.7,70,30,Jorginho,3-4-1-2,25,4,0.16,0.5,16.0,0,0,0,Ben Mee,4-4-2,5,2,0.4,0.75,15.9,0,0,0,Andre Marriner,2021-11-06,Sat,15:00
514,2022,14,Wolverhampton Wanderers,Burnley,0,0,1,0,0,0.7,0.2,65,35,Conor Coady,3-4-3,16,2,0.125,1.0,20.1,0,0,0,Ben Mee,4-4-2,6,1,0.1666666666666666,1.0,21.3,0,0,0,John Brooks,2021-12-01,Wed,19:30
523,2022,15,Newcastle United,Burnley,1,0,0,1,0,1.0,0.6,48,52,Jamaal Lascelles,4-4-2,19,4,0.2105263157894736,1.0,17.9,0,0,0,James Tarkowski,4-4-2,10,1,0.1,0.75,18.8,2,0,0,Paul Tierney,2021-12-04,Sat,15:00
563,2022,20,Manchester United,Burnley,1,0,0,3,1,2.4,1.1,57,43,Harry Maguire,4-2-2-2,18,6,0.3333333333333333,0.6666666666666666,17.5,1,0,0,Ben Mee,4-4-2,10,3,0.3,0.5,13.3,0,0,0,Jonathan Moss,2021-12-30,Thu,20:15
569,2022,21,Leeds United,Burnley,1,0,0,3,1,1.9,1.0,55,45,Luke Ayling,3-4-3,22,7,0.3181818181818182,0.5,18.9,0,0,0,Ben Mee,4-4-2,8,2,0.25,0.5714285714285714,17.8,1,0,0,Paul Tierney,2022-01-02,Sun,14:00
591,2022,23,Arsenal,Burnley,0,0,1,0,0,1.2,0.4,75,25,Alexandre Lacazette,4-1-4-1,20,5,0.25,1.0,18.8,2,0,0,Ben Mee,4-4-2,10,1,0.1,1.0,21.2,0,0,0,David Coote,2022-01-23,Sun,14:00
619,2022,26,Brighton And Hove Albion,Burnley,0,1,0,0,3,0.6,0.7,68,32,Adam Lallana,4-4-2,11,1,0.0909090909090909,0.25,19.5,0,0,0,Ben Mee,4-4-2,10,4,0.4,1.0,19.7,0,0,0,Kevin Friend,2022-02-19,Sat,15:00
632,2022,27,Crystal Palace,Burnley,0,0,1,1,1,1.0,0.2,59,41,Luka Milivojević,4-3-3,11,4,0.3636363636363636,0.0,18.7,2,0,0,Ben Mee,4-4-2,5,1,0.2,0.75,19.2,0,0,0,Jonathan Moss,2022-02-26,Sat,15:00
653,2022,29,Brentford,Burnley,1,0,0,2,0,1.9,0.7,55,45,Pontus Jansson,4-5-1,12,2,0.1666666666666666,1.0,21.5,0,1,1,James Tarkowski,4-4-2,7,1,0.1428571428571428,0.0,21.4,1,0,0,Paul Tierney,2022-03-12,Sat,15:00
687,2022,32,Norwich City,Burnley,1,0,0,2,0,1.7,1.7,45,55,Grant Hanley,4-2-3-1,17,6,0.3529411764705882,1.0,19.4,0,0,0,James Tarkowski,4-4-2,18,3,0.1666666666666666,0.6666666666666666,17.4,1,0,0,Michael Oliver,2022-04-10,Sun,14:00
695,2022,33,West Ham United,Burnley,0,0,1,1,1,2.2,1.8,61,39,Declan Rice,4-2-3-1,21,6,0.2857142857142857,0.0,14.7,0,0,0,James Tarkowski,4-4-2,8,1,0.125,0.8333333333333334,16.4,0,0,1,Paul Tierney,2022-04-17,Sun,14:15
714,2022,35,Watford,Burnley,0,1,0,1,2,1.0,1.6,47,53,Moussa Sissoko,4-3-3,13,1,0.0769230769230769,0.6666666666666666,15.5,1,0,0,James Tarkowski,4-4-2,17,6,0.3529411764705882,0.0,15.9,1,0,0,Craig Pawson,2022-04-30,Sat,15:00
739,2022,37,Tottenham Hotspur,Burnley,1,0,0,1,0,2.2,0.7,68,32,Hugo Lloris,3-4-3,20,6,0.3,1.0,20.3,0,1,1,Jack Cork,5-3-2,8,1,0.125,0.8333333333333334,15.4,0,0,0,Kevin Friend,2022-05-15,Sun,12:00
749,2022,18,Aston Villa,Burnley,0,0,1,1,1,1.5,1.6,71,29,Tyrone Mings,4-3-2-1,22,9,0.4090909090909091,0.6666666666666666,19.4,0,0,0,James Tarkowski,5-3-2,9,3,0.3333333333333333,0.8888888888888888,17.2,0,1,1,Paul Tierney,2022-05-19,Thu,20:00
1189,2024,5,Nottingham Forest,Burnley,0,0,1,1,1,0.7,0.5,46,54,Joe Worrall,4-2-3-1,14,4,0.2857142857142857,0.6666666666666666,18.8,0,0,0,Josh Brownhill,4-2-3-1,10,3,0.3,0.75,18.9,0,0,0,Robert Jones,2023-09-18,Mon,19:45
1206,2024,7,Newcastle United,Burnley,1,0,0,2,0,3.1,0.6,53,47,Jamaal Lascelles,4-3-3,19,6,0.3157894736842105,1.0,15.8,0,1,1,Josh Brownhill,4-2-3-1,8,2,0.25,0.6666666666666666,16.3,0,0,0,Thomas Bramall,2023-09-30,Sat,15:00
1210,2024,2,Luton Town,Burnley,0,1,0,1,2,1.3,1.1,49,51,Tom Lockyer,3-4-3,18,2,0.1111111111111111,0.5,13.1,0,0,0,Josh Brownhill,4-3-3,14,4,0.2857142857142857,0.5,20.2,0,0,0,Peter Bankes,2023-10-03,Tue,19:30
1222,2024,9,Brentford,Burnley,1,0,0,3,0,3.1,1.1,50,50,Christian Nørgaard,4-3-3,23,9,0.391304347826087,1.0,15.0,1,0,0,Josh Cullen,4-2-3-1,6,1,0.1666666666666666,0.6666666666666666,20.2,0,0,0,Joshua Smith,2023-10-21,Sat,15:00
1233,2024,10,Bournemouth,Burnley,1,0,0,2,1,1.1,0.8,45,55,Lloyd Kelly,4-2-3-1,13,6,0.4615384615384615,0.6666666666666666,19.5,2,0,0,Josh Brownhill,4-3-3,6,3,0.5,0.6666666666666666,18.0,0,0,0,Samuel Barrott,2023-10-28,Sat,15:00
1253,2024,12,Arsenal,Burnley,1,0,0,3,1,1.8,0.3,63,37,Jorginho,4-3-3,16,6,0.375,0.8,13.8,0,0,0,Josh Brownhill,4-4-2,8,5,0.625,0.5,19.3,0,0,0,Michael Oliver,2023-11-11,Sat,15:00
1281,2024,15,Wolverhampton Wanderers,Burnley,1,0,0,1,0,0.8,0.9,51,49,Max Kilman,3-4-3,7,4,0.5714285714285714,1.0,15.8,1,0,0,Josh Brownhill,4-4-2,12,3,0.25,0.75,21.9,2,0,0,Jarred Gillett,2023-12-05,Tue,19:30
1294,2024,16,Brighton And Hove Albion,Burnley,0,0,1,1,1,2.6,0.6,72,28,Lewis Dunk,4-2-3-1,29,11,0.3793103448275862,0.6666666666666666,14.2,2,0,0,Josh Brownhill,4-4-2,6,3,0.5,0.9090909090909092,12.9,0,0,0,Simon Hooper,2023-12-09,Sat,15:00
1314,2024,18,Fulham,Burnley,0,1,0,0,2,1.3,0.4,66,34,Tom Cairney,4-2-3-1,19,5,0.2631578947368421,0.0,16.3,1,0,0,Josh Brownhill,4-4-2,7,2,0.2857142857142857,1.0,19.5,0,0,0,Rebecca Welch,2023-12-23,Sat,15:00
1332,2024,20,Aston Villa,Burnley,1,0,0,3,2,3.2,1.2,64,36,John McGinn,4-4-1-1,18,6,0.3333333333333333,0.6,16.9,1,1,1,Josh Brownhill,4-4-2,9,5,0.5555555555555556,0.5,15.4,0,0,0,Stuart Attwell,2023-12-30,Sat,15:00
1355,2024,22,Manchester City,Burnley,1,0,0,3,1,1.7,1.4,74,26,Kevin De Bruyne,4-2-3-1,14,4,0.2857142857142857,0.6666666666666666,15.8,1,0,0,Josh Brownhill,4-4-2,8,3,0.375,0.25,14.7,0,0,0,Samuel Barrott,2024-01-31,Wed,19:30
1374,2024,24,Liverpool,Burnley,1,0,0,3,1,2.8,1.3,70,30,Virgil van Dijk,4-3-3,25,10,0.4,0.75,15.4,0,0,0,Josh Brownhill,4-4-2,9,4,0.4444444444444444,0.7,17.6,0,0,0,Tim Robinson,2024-02-10,Sat,15:00
1391,2024,26,Crystal Palace,Burnley,1,0,0,3,0,2.4,0.1,56,44,Joel Ward,3-4-3,14,5,0.3571428571428571,0.0,15.3,1,1,1,Josh Brownhill,4-4-2,2,0,0.0,0.4,12.0,0,0,0,Lewis Smith,2024-02-24,Sat,15:00
1415,2024,28,West Ham United,Burnley,0,0,1,2,2,2.1,0.7,52,48,Tomáš Souček,4-2-3-1,22,4,0.1818181818181818,0.5,14.8,0,0,0,Josh Cullen,4-4-2,11,4,0.3636363636363636,0.5,24.8,1,0,0,Darren England,2024-03-10,Sun,14:00
1426,2024,30,Chelsea,Burnley,0,0,1,2,2,4.2,1.6,69,31,Conor Gallagher,4-2-3-1,32,12,0.375,0.6666666666666666,17.8,0,1,1,Josh Cullen,4-4-2,18,6,0.3333333333333333,0.8333333333333334,14.4,2,0,0,Darren England,2024-03-30,Sat,15:00
1446,2024,32,Everton,Burnley,1,0,0,1,0,0.9,0.5,38,62,Séamus Coleman,4-4-1-1,12,3,0.25,1.0,20.0,1,0,0,Josh Cullen,4-4-2,6,1,0.1666666666666666,0.6666666666666666,16.5,1,0,0,Michael Oliver,2024-04-06,Sat,15:00
1464,2024,34,Sheffield United,Burnley,0,1,0,1,4,2.4,2.2,49,51,Oliver McBurnie,4-2-3-1,18,11,0.6111111111111112,0.5555555555555556,14.9,0,0,0,Josh Cullen,4-4-2,16,9,0.5625,0.9090909090909092,16.0,0,0,0,Andy Madley,2024-04-20,Sat,15:00
1479,2024,35,Manchester United,Burnley,0,0,1,1,1,2.7,2.1,48,52,Bruno Fernandes,4-2-3-1,27,10,0.3703703703703703,0.8333333333333334,18.0,0,0,0,Josh Cullen,4-4-2,15,6,0.4,0.9,19.3,1,1,1,John Brooks,2024-04-27,Sat,15:00
1500,2024,37,Tottenham Hotspur,Burnley,1,0,0,2,1,2.7,0.7,63,37,Son Heung-min,4-3-3,21,9,0.4285714285714285,0.6666666666666666,16.0,0,0,0,Josh Cullen,4-4-2,7,3,0.4285714285714285,0.7777777777777778,11.8,0,0,0,Jarred Gillett,2024-05-11,Sat,15:00
